Age Gender University_GPA Internships_Completed Soft_Skills_Score Networking_Score Job_Offers Starting_Salary Career_Satisfaction
23 Male 3.43 4 2 3 2 35400.0 1
26 Female 3.96 0 6 8 1 35200.0 8
26 Female 3.61 0 10 8 5 37300.0 10
25 Female 2.55 4 5 1 1 62300.0 2
22 Female 3.42 2 6 2 5 57900.0 8
18 Female 3.53 3 5 1 3 35500.0 5
26 Female 3.46 4 1 8 1 55700.0 8
18 Female 3.64 0 2 1 0 59400.0 6
25 Male 3.81 0 3 6 4 57700.0 2
22 Male 2.2 3 7 10 5 63400.0 7
20 Male 2.21 3 10 8 2 50800.0 6
28 Male 3.59 1 9 8 0 46000.0 4
24 Male 2.5 4 2 7 0 51100.0 9
24 Other 2.12 3 10 8 0 65200.0 4
26 Male 2.8 1 1 8 1 61400.0 1
24 Male 3.64 2 1 10 4 51400.0 3
28 Female 2.25 0 4 3 2 67200.0 8
20 Male 3.34 4 9 2 3 77900.0 3
28 Male 2.01 2 4 4 0 88400.0 7
18 Male 2.22 4 3 5 0 88200.0 1
25 Male 2.7 4 10 2 0 98200.0 4
29 Male 2.17 3 8 8 3 70200.0 4
20 Female 3.69 1 9 8 5 25000.0 9
29 Female 3.73 4 5 4 1 53200.0 1
25 Male 3.51 2 2 5 1 28000.0 9
25 Male 2.48 4 4 5 4 75100.0 10
22 Male 3.05 1 10 5 1 45300.0 8
29 Female 2.37 0 8 9 1 56700.0 10
18 Male 2.56 4 2 9 2 47800.0 6
27 Male 3.03 2 9 4 2 77000.0 4
24 Female 3.47 0 5 1 1 32200.0 6
29 Male 2.19 0 7 8 2 60600.0 6
27 Male 2.59 3 5 1 5 34400.0 2
22 Male 3.85 3 3 7 4 25000.0 7
25 Female 2.86 4 2 4 1 52800.0 9
26 Female 3.88 2 3 1 2 31600.0 8
28 Female 3.98 3 2 4 3 27600.0 3
24 Female 3.05 1 2 7 2 26500.0 8
24 Female 2.58 1 2 8 2 44200.0 4
18 Other 3.58 0 2 2 3 64000.0 10
21 Other 2.32 0 8 9 4 28100.0 1
19 Male 2.5 0 5 5 3 66200.0 3
19 Female 3.57 1 9 8 4 41900.0 1
19 Male 2.87 3 5 2 5 34000.0 5
21 Male 2.4 3 1 2 3 68200.0 10
18 Female 3.3 4 8 4 4 64500.0 9
21 Male 3.47 2 3 4 4 62200.0 7
19 Female 2.25 1 10 3 0 53500.0 3
22 Male 2.55 0 10 5 0 33900.0 7
20 Female 2.44 2 2 2 2 68600.0 8
29 Female 2.76 0 6 1 3 50400.0 4
25 Female 3.53 2 4 4 4 52000.0 3
21 Male 3.43 2 4 6 0 55900.0 2
18 Male 3.33 3 9 6 2 64900.0 8
18 Female 2.01 4 10 2 2 25600.0 3
29 Male 2.28 4 8 6 2 49400.0 7
27 Other 2.45 0 3 4 0 43200.0 2
20 Female 2.54 1 9 10 5 72300.0 5
26 Male 2.29 4 1 1 1 76000.0 5
24 Male 2.82 1 7 1 5 54400.0 9
19 Male 2.15 0 7 2 5 30300.0 8
26 Female 3.5 1 2 4 2 41100.0 8
27 Male 3.58 2 7 8 1 25000.0 10
19 Male 3.15 2 7 3 1 65200.0 2
20 Male 2.18 0 9 5 1 41400.0 2
28 Female 3.78 1 6 3 2 68200.0 10
27 Male 3.93 1 10 8 4 41600.0 7
19 Male 2.4 0 10 4 1 47000.0 4
20 Female 3.41 4 9 8 0 44300.0 3
23 Female 3.68 3 3 8 0 26100.0 3
26 Female 3.08 4 8 9 1 25600.0 7
26 Male 2.65 3 4 2 1 79600.0 1
24 Male 2.96 1 1 10 1 38600.0 4
29 Female 3.02 3 7 7 0 61200.0 6
20 Male 2.8 3 3 10 3 89500.0 9
21 Female 3.86 1 4 1 4 43800.0 1
23 Female 3.49 2 3 4 3 56900.0 1
28 Male 2.48 3 6 4 0 54300.0 2
22 Female 3.17 0 10 4 0 55000.0 7
19 Female 3.38 4 1 7 2 57300.0 7
23 Male 2.28 1 10 5 3 32000.0 5
20 Female 2.72 1 7 5 1 28300.0 4
25 Male 3.81 3 10 3 5 49500.0 10
19 Male 3.13 2 8 10 1 71000.0 6
18 Male 2.43 2 3 5 0 63800.0 8
26 Female 2.25 4 9 5 2 28800.0 7
29 Female 3.04 4 2 8 3 58600.0 2
20 Female 3.1 2 10 2 2 53800.0 2
28 Male 2.67 2 10 8 4 52100.0 6
18 Female 3.26 2 9 4 2 51800.0 1
24 Male 2.14 3 5 9 4 54600.0 5
27 Female 2.29 0 6 8 3 49500.0 1
22 Male 3.09 4 2 5 1 41000.0 7
22 Male 2.12 1 5 5 4 46600.0 3
18 Male 3.76 2 6 9 1 25000.0 9
26 Female 2.28 2 5 5 2 57800.0 5
24 Male 3.35 0 4 9 2 57500.0 1
25 Female 2.78 2 8 6 3 74900.0 10
26 Male 2.8 4 2 1 1 59200.0 4
23 Male 3.53 2 1 8 3 47100.0 8
29 Male 3.0 0 2 1 4 57300.0 7
22 Female 3.45 3 4 2 2 45200.0 6
23 Female 3.01 4 1 6 2 39900.0 9
28 Male 3.19 3 9 5 2 25000.0 4
19 Male 3.52 1 1 2 5 55800.0 10
21 Male 3.21 0 5 6 2 57500.0 1
20 Female 3.23 1 8 7 2 69400.0 10
24 Male 3.58 1 9 3 4 71700.0 6
26 Female 3.9 1 9 8 4 55200.0 4
22 Female 2.75 1 8 4 3 31300.0 1
23 Male 3.15 0 6 10 0 32000.0 10
27 Female 2.17 3 6 9 2 53300.0 3
29 Female 2.72 2 9 7 2 63500.0 1
29 Female 2.82 1 2 3 0 64400.0 5
19 Male 3.67 2 3 5 3 43500.0 8
20 Male 3.03 2 6 9 4 25000.0 2
20 Male 3.46 1 8 9 2 31900.0 6
29 Male 2.04 4 7 8 3 25000.0 6
29 Male 2.93 2 8 8 0 55000.0 5
26 Male 3.8 4 5 9 4 46100.0 7
24 Female 2.45 3 9 5 4 45500.0 1
25 Male 2.06 2 6 9 3 57200.0 10
28 Male 2.87 0 10 6 1 44600.0 4
27 Male 3.41 3 2 6 1 78900.0 6
28 Female 2.91 3 6 10 5 47100.0 4
26 Female 2.92 4 4 6 5 25000.0 6
23 Female 3.34 1 5 7 1 25000.0 2
21 Male 2.51 0 5 9 0 58000.0 9
29 Other 3.5 0 1 3 1 59500.0 4
18 Male 2.31 4 10 6 3 59200.0 5
25 Male 2.79 4 5 10 4 30300.0 7
24 Male 3.31 3 10 5 3 36700.0 8
19 Male 3.66 4 9 4 3 75100.0 1
25 Male 3.58 1 8 8 2 47200.0 7
29 Female 3.44 3 8 3 0 40700.0 10
22 Female 2.72 3 3 2 4 70800.0 9
24 Male 2.24 3 9 4 2 34600.0 2
21 Female 2.43 0 9 3 0 43800.0 2
22 Male 3.73 0 10 7 4 68600.0 4
25 Male 3.71 3 7 4 2 69900.0 1
18 Female 3.9 1 6 10 5 70300.0 9
18 Female 2.15 2 9 9 1 61100.0 5
21 Male 3.07 3 6 5 3 80200.0 3
20 Male 3.3 4 3 3 5 64100.0 6
27 Female 3.42 2 6 2 1 55000.0 7
29 Female 3.29 0 2 6 4 50200.0 4
19 Female 3.54 0 2 6 5 45500.0 2
29 Male 2.72 2 7 1 5 31400.0 5
20 Male 2.36 4 8 7 2 25000.0 7
28 Male 2.41 0 7 5 2 64300.0 10
28 Male 2.02 0 5 7 2 48500.0 10
28 Female 2.7 3 4 4 3 37100.0 3
18 Male 2.18 1 8 5 2 80500.0 2
18 Male 2.64 4 9 7 0 67900.0 2
23 Female 3.26 3 7 6 0 47600.0 4
22 Female 3.79 1 1 1 0 58500.0 4
25 Male 3.68 0 4 1 5 49600.0 5
19 Female 2.51 1 4 2 1 44500.0 3
21 Female 2.27 0 10 3 4 68700.0 1
25 Female 2.39 3 3 1 1 54000.0 4
29 Male 3.94 0 4 10 5 31300.0 1
23 Female 3.1 1 9 2 1 55400.0 8
18 Female 2.37 3 1 2 3 59500.0 5
21 Male 3.68 1 2 7 5 75500.0 2
18 Male 2.79 1 7 6 1 54400.0 5
19 Female 3.8 2 9 9 3 50900.0 5
22 Male 2.52 0 7 10 0 57700.0 1
25 Female 2.79 0 1 5 0 34200.0 5
25 Male 3.01 1 7 3 1 90900.0 8
28 Male 3.79 0 6 1 1 79500.0 10
20 Male 3.74 4 1 1 0 64500.0 2
28 Female 3.15 0 1 2 2 54800.0 8
21 Male 2.44 3 2 3 0 29300.0 8
27 Female 2.81 0 6 10 2 50400.0 1
28 Female 3.95 4 4 10 0 57500.0 4
23 Female 3.22 1 4 5 4 34600.0 5
28 Female 3.56 0 6 7 3 41800.0 10
28 Female 2.9 3 9 4 3 42700.0 8
27 Male 3.06 4 1 10 4 40600.0 3
20 Female 2.86 2 2 6 2 75300.0 1
19 Female 3.41 1 8 6 1 47500.0 7
23 Male 3.7 1 8 2 1 70300.0 4
28 Male 3.01 1 6 6 3 42700.0 10
22 Female 2.96 4 6 5 1 44800.0 5
27 Male 2.68 0 8 6 2 50700.0 6
22 Female 2.35 0 2 4 1 53100.0 4
27 Male 3.88 0 2 1 0 34200.0 1
22 Male 2.63 0 1 9 4 55300.0 8
27 Female 3.6 1 6 3 3 33300.0 9
29 Male 3.43 2 6 1 1 77800.0 3
22 Male 3.58 1 6 4 2 42000.0 10
20 Female 3.87 2 2 7 1 63000.0 4
24 Male 3.25 2 7 4 4 41600.0 5
23 Female 3.8 0 3 4 0 69000.0 10
21 Female 2.34 3 1 9 5 42900.0 9
19 Female 3.25 4 1 6 3 49200.0 5
29 Male 3.54 3 9 9 3 46400.0 7
26 Male 2.54 2 3 2 2 45600.0 3
18 Female 3.48 3 8 7 0 28000.0 1
28 Female 3.56 2 10 7 1 39100.0 6
21 Female 3.66 1 7 8 1 55300.0 10
18 Female 2.63 1 2 10 5 58200.0 1
23 Male 3.36 0 2 9 5 32900.0 6
21 Male 2.61 4 4 8 5 40200.0 8
22 Male 3.48 1 2 2 2 48800.0 9
22 Male 2.93 4 5 3 0 51200.0 8
26 Male 3.2 0 10 2 2 55800.0 5
18 Female 2.83 4 7 1 4 65600.0 7
19 Male 2.32 1 2 7 4 55000.0 6
23 Male 2.36 1 9 8 1 34900.0 9
22 Male 2.16 3 1 5 4 60400.0 4
28 Female 3.24 3 2 10 2 64700.0 8
24 Female 3.7 3 7 9 3 26300.0 9
20 Female 2.04 4 5 4 4 57000.0 7
20 Female 2.13 1 1 1 2 69700.0 7
27 Male 2.91 0 4 4 3 40300.0 2
19 Female 3.48 2 8 5 3 60500.0 9
20 Male 2.32 1 5 8 5 39500.0 5
27 Male 2.54 3 2 5 5 45500.0 10
18 Female 2.46 3 9 10 4 36800.0 3
22 Female 2.8 4 1 9 0 59300.0 4
29 Male 2.45 3 1 6 5 61500.0 10
22 Male 2.71 4 10 8 4 56300.0 2
29 Female 3.46 0 5 3 4 58900.0 3
28 Male 3.22 3 9 3 0 60900.0 6
24 Male 2.16 4 6 9 4 70400.0 1
21 Male 3.28 3 5 6 2 41400.0 2
20 Male 2.95 4 6 4 0 25000.0 4
18 Female 3.87 1 6 8 2 43900.0 1
29 Male 2.58 4 9 4 3 44000.0 6
25 Male 3.45 2 9 4 0 62300.0 4
20 Female 3.46 0 5 7 3 25000.0 2
19 Female 2.44 1 4 7 5 54000.0 10
28 Male 3.81 0 1 8 1 70200.0 4
21 Male 2.98 1 6 10 1 50200.0 8
20 Male 3.36 3 7 7 2 58500.0 6
18 Female 2.29 4 7 8 3 39400.0 1
20 Female 2.52 3 1 8 3 60800.0 5
29 Female 3.17 0 6 7 0 48700.0 6
19 Female 2.64 0 8 1 1 41500.0 4
25 Female 3.0 1 3 4 2 50900.0 4
23 Female 2.75 0 1 3 2 62600.0 3
26 Female 3.28 4 7 9 0 48400.0 10
25 Male 2.97 0 4 10 0 47500.0 10
27 Other 2.01 3 5 8 5 49300.0 6
20 Male 3.3 4 2 9 2 54100.0 9
22 Male 2.84 0 7 5 0 53100.0 7
24 Female 2.68 2 1 5 5 52900.0 9
22 Male 2.19 2 4 10 3 31700.0 6
25 Female 2.44 3 8 5 2 47800.0 2
29 Female 2.45 1 7 2 4 68900.0 6
22 Male 3.87 1 7 7 1 58700.0 7
18 Female 2.87 0 7 8 1 68100.0 2
22 Male 2.08 4 5 5 4 56200.0 1
21 Male 2.28 1 10 8 4 53300.0 6
23 Female 2.16 2 3 6 3 71600.0 8
20 Female 3.18 1 10 4 2 43400.0 6
28 Female 2.37 2 7 7 0 42500.0 8
22 Male 3.0 1 8 8 1 76000.0 6
19 Female 2.74 3 7 9 4 63600.0 6
28 Male 3.61 4 6 5 2 45800.0 8
23 Female 2.64 0 9 9 0 40500.0 3
29 Male 2.92 2 6 8 1 34500.0 3
23 Female 3.44 1 5 1 2 45200.0 6
22 Male 2.87 0 6 8 1 63800.0 4
23 Male 3.59 2 10 8 3 25000.0 7
28 Female 3.32 2 4 7 1 66400.0 7
24 Female 2.82 3 6 1 3 60600.0 9
29 Female 3.01 1 4 6 3 34500.0 2
22 Female 3.93 0 5 2 3 50900.0 2
18 Female 3.32 1 6 6 0 42400.0 6
25 Female 3.81 1 1 2 5 36400.0 9
21 Male 2.36 4 6 2 0 54400.0 7
26 Female 2.97 2 6 7 3 58100.0 6
27 Male 3.82 2 1 10 2 61500.0 5
29 Female 2.65 4 7 1 5 25000.0 8
23 Female 3.94 4 10 5 5 43400.0 2
18 Female 2.19 1 5 1 3 59300.0 3
20 Female 3.81 2 8 9 2 64600.0 6
20 Female 2.89 0 5 5 1 53800.0 1
27 Female 2.15 3 10 5 0 66200.0 8
29 Male 3.76 4 5 4 2 52900.0 9
29 Female 2.5 0 2 3 5 57900.0 2
21 Male 2.04 0 4 8 2 37500.0 9
23 Female 2.27 1 4 7 2 60900.0 5
24 Male 3.32 4 10 9 4 30400.0 8
27 Male 3.96 0 10 6 0 34600.0 1
21 Male 2.22 3 8 1 4 38500.0 1
23 Male 2.92 0 3 5 1 75200.0 4
28 Female 2.36 3 1 5 2 44600.0 1
18 Male 3.49 3 7 7 0 56700.0 1
25 Female 2.24 3 9 10 5 58400.0 5
24 Male 2.48 4 6 1 0 58000.0 2
28 Female 2.39 3 2 1 0 34800.0 4
28 Female 3.11 4 2 6 2 55500.0 8
26 Female 3.75 0 1 6 5 35500.0 6
20 Female 3.02 3 6 9 3 25300.0 2
19 Male 2.12 2 8 3 3 75500.0 3
18 Female 3.13 0 1 5 3 46300.0 2
20 Male 3.6 2 1 5 4 47000.0 4
22 Female 2.26 2 1 1 2 66000.0 5
28 Female 2.15 1 10 6 1 62600.0 9
19 Male 2.38 4 5 4 4 41400.0 7
29 Female 3.49 1 7 6 0 55400.0 8
20 Female 3.18 4 4 8 3 58800.0 7
21 Male 3.08 1 1 8 0 31500.0 10
24 Male 2.5 0 1 3 4 40000.0 8
20 Male 2.66 2 10 9 5 46400.0 5
26 Female 3.93 0 3 4 3 51700.0 3
25 Female 2.48 4 5 1 2 71000.0 7
21 Male 3.8 2 5 9 3 41200.0 1
18 Male 3.16 2 9 5 3 73500.0 3
18 Female 2.25 4 9 8 5 58600.0 7
18 Female 2.93 0 9 7 3 27300.0 4
18 Male 3.9 2 8 5 4 56300.0 7
25 Male 2.84 0 9 8 3 73300.0 10
20 Female 3.73 0 8 1 5 48600.0 10
23 Male 2.51 0 8 4 4 40500.0 6
20 Male 3.14 2 8 5 0 43000.0 4
28 Female 3.69 3 8 4 2 58900.0 7
22 Female 3.84 1 5 6 3 30800.0 8
24 Male 2.97 4 10 9 4 78000.0 8
19 Male 3.28 0 3 1 3 68200.0 7
23 Male 2.01 2 4 10 3 62000.0 2
23 Male 2.51 4 9 2 5 34300.0 8
28 Female 2.56 3 7 1 3 73700.0 5
20 Male 2.19 3 9 7 1 70800.0 9
23 Female 2.56 2 7 2 2 73700.0 6
27 Female 2.64 0 8 9 2 56800.0 4
27 Male 3.94 3 3 8 4 52500.0 9
22 Male 3.34 3 8 10 0 56400.0 1
29 Female 2.85 3 4 1 0 59600.0 4
19 Female 3.98 2 6 3 0 71700.0 5
26 Female 2.31 4 1 6 3 32000.0 4
25 Male 2.95 1 2 3 5 55900.0 9
20 Female 3.29 2 7 9 4 60100.0 1
25 Female 2.11 0 6 10 3 68100.0 3
26 Female 3.43 2 10 10 5 48000.0 9
20 Male 2.2 2 5 2 1 53800.0 7
20 Female 2.28 1 7 6 4 50800.0 5
19 Female 2.32 1 2 2 4 57000.0 6
25 Male 3.86 1 10 3 5 44100.0 4
27 Female 3.37 4 4 10 4 62300.0 5
18 Male 3.31 2 5 9 5 58500.0 8
25 Male 3.11 0 8 9 1 30800.0 5
24 Male 2.59 1 6 2 4 35000.0 10
24 Female 3.24 1 6 8 5 49800.0 2
20 Male 2.82 2 5 3 5 98900.0 8
18 Male 2.29 0 10 2 1 48300.0 3
21 Female 3.38 1 5 10 0 37200.0 5
26 Male 2.26 2 1 8 5 41900.0 6
22 Female 2.38 3 4 3 5 60100.0 1
18 Female 3.64 4 9 8 4 76500.0 3
22 Female 3.32 2 2 6 3 42800.0 1
25 Female 3.26 1 6 1 2 55300.0 7
25 Female 2.84 0 2 2 1 44300.0 2
22 Male 2.79 3 9 2 0 61900.0 10
29 Female 3.38 0 5 7 0 44300.0 7
26 Male 3.48 0 9 6 2 64000.0 3
18 Female 3.02 0 10 2 4 25000.0 3
21 Male 3.94 2 5 1 3 61700.0 1
20 Female 3.91 2 9 5 2 48200.0 7
19 Female 2.82 4 2 2 4 59700.0 8
25 Female 3.64 3 7 10 5 50200.0 4
24 Male 3.09 0 8 10 4 32500.0 9
26 Male 3.02 1 3 6 1 53200.0 4
19 Female 2.11 0 1 2 3 62300.0 10
21 Female 3.15 3 2 9 3 54000.0 5
23 Male 3.8 0 10 5 1 28400.0 6
28 Other 3.56 2 5 7 4 53300.0 9
20 Female 3.57 2 9 4 4 57800.0 9
25 Male 2.32 3 5 2 3 43900.0 8
20 Female 2.72 4 1 3 3 25000.0 10
29 Female 2.47 0 1 5 3 42700.0 2
19 Male 2.63 3 2 1 3 31100.0 10
20 Male 3.16 1 1 4 4 48500.0 10
28 Female 2.73 1 8 4 3 31200.0 1
23 Female 3.12 4 2 2 5 30600.0 2
19 Male 2.88 2 8 9 4 61600.0 6
25 Female 2.57 3 5 6 1 52400.0 7
18 Female 2.19 0 1 9 5 57400.0 6
24 Female 3.78 3 4 6 0 41400.0 1
19 Male 2.02 4 2 2 1 42800.0 1
27 Female 2.0 3 6 1 1 40400.0 1
29 Male 3.65 4 5 4 2 42400.0 1
23 Male 3.99 4 9 1 1 43100.0 10
29 Male 3.45 4 3 8 2 35100.0 10
19 Female 2.03 3 5 1 2 39300.0 1
19 Female 2.45 1 10 5 2 52900.0 2
27 Male 3.94 0 7 9 5 35000.0 2
25 Female 3.62 4 9 1 1 54900.0 4
29 Male 3.13 2 3 4 0 26500.0 3
19 Male 2.47 4 4 8 5 54600.0 4
24 Other 2.03 3 1 8 2 48900.0 5
20 Female 2.04 4 2 1 3 54800.0 4
25 Male 3.22 2 3 8 3 54800.0 3
24 Female 2.04 1 10 3 4 34700.0 3
25 Male 3.99 3 7 7 3 50800.0 4
24 Male 2.37 3 7 10 3 33100.0 6
28 Female 3.42 3 1 1 2 43800.0 7
23 Female 2.31 2 9 5 5 64100.0 4
24 Male 3.08 3 3 4 1 35300.0 8
22 Female 2.16 1 3 4 5 49200.0 6
24 Female 3.53 0 2 5 5 37900.0 5
18 Male 3.17 0 3 3 3 54600.0 8
18 Female 2.17 4 6 7 1 63800.0 6
26 Female 3.7 0 10 2 0 43000.0 1
22 Female 3.09 2 4 1 5 53200.0 1
22 Female 3.84 0 2 6 5 46700.0 10
20 Female 3.83 2 8 1 3 35400.0 10
22 Male 3.84 2 1 7 0 55300.0 6
20 Female 2.16 4 10 8 0 57300.0 8
26 Female 2.24 0 8 2 4 35200.0 9
26 Male 3.98 4 2 4 1 63000.0 4
23 Female 2.98 3 9 7 1 69100.0 7
18 Female 2.48 1 4 6 4 36600.0 9
24 Female 3.54 0 4 2 2 70700.0 8
24 Male 2.53 3 7 4 4 50100.0 8
27 Male 3.45 3 3 3 5 49000.0 1
27 Female 3.67 4 10 9 4 74900.0 10
21 Male 3.57 4 3 6 4 62600.0 6
25 Female 2.55 1 4 2 0 40600.0 9
23 Male 2.8 1 10 2 1 42400.0 8
21 Male 2.83 1 3 3 2 54900.0 2
21 Male 2.98 1 10 5 3 54700.0 5
19 Male 2.33 4 8 6 3 49400.0 4
19 Female 2.9 2 9 5 3 39400.0 8
29 Male 3.02 4 5 1 2 41800.0 9
21 Male 3.06 2 3 1 3 49600.0 3
22 Male 3.64 4 7 7 2 26200.0 9
25 Female 3.03 4 3 10 3 57500.0 1
23 Male 2.46 1 6 7 3 53900.0 7
21 Female 3.33 2 4 10 2 36000.0 8
28 Female 3.59 3 7 6 1 57300.0 6
24 Female 2.64 3 6 9 5 25000.0 4
25 Female 3.29 3 7 2 5 55500.0 4
19 Female 2.29 1 4 1 2 63500.0 7
29 Female 2.68 3 6 6 2 55900.0 10
24 Male 3.82 4 10 6 4 59000.0 6
19 Male 3.82 1 7 9 0 60000.0 4
19 Male 3.15 3 10 10 0 55900.0 5
25 Female 3.4 1 8 1 1 49200.0 10
19 Other 3.71 4 10 1 1 45200.0 4
28 Female 3.92 1 9 10 1 67200.0 1
26 Male 2.98 3 3 6 0 59100.0 4
29 Female 3.12 1 5 5 1 67800.0 6
18 Male 2.83 0 10 6 5 64900.0 2
26 Male 2.14 3 3 6 1 32400.0 7
18 Male 2.85 4 5 4 2 40000.0 9
27 Male 3.58 2 2 10 5 25000.0 10
27 Female 3.61 1 3 8 5 26600.0 2
19 Male 3.78 1 7 5 2 25000.0 7
23 Male 2.1 3 8 6 0 25000.0 2
23 Female 3.05 3 5 2 2 46400.0 9
18 Female 2.21 0 3 1 1 67600.0 1
24 Female 2.4 4 4 8 2 55300.0 4
25 Male 3.8 1 3 6 5 60400.0 2
19 Female 2.99 1 3 9 4 50800.0 1
25 Female 3.52 2 9 5 2 52200.0 2
26 Male 2.13 1 4 8 0 61700.0 10
23 Female 2.83 1 6 7 1 47600.0 6
22 Male 3.35 0 3 10 5 51900.0 5
29 Male 2.27 2 8 1 5 43900.0 1
26 Female 2.65 1 4 7 1 31700.0 3
29 Female 2.13 1 8 4 0 48100.0 10
28 Male 3.3 4 2 6 2 32400.0 6
26 Female 3.94 1 9 9 1 63200.0 5
18 Female 3.65 0 2 9 1 57300.0 6
28 Female 3.95 1 3 9 4 72300.0 8
20 Male 3.69 1 3 5 0 38200.0 6
26 Female 3.71 3 5 4 5 29400.0 5
28 Male 3.15 1 3 6 5 27100.0 4
19 Female 3.04 2 8 10 2 73600.0 5
29 Male 2.81 3 10 5 2 44000.0 9
21 Male 3.64 2 7 10 1 27500.0 10
21 Female 2.36 2 1 5 3 57100.0 6
19 Male 2.11 0 6 8 4 45000.0 5
20 Male 3.9 1 2 10 4 35800.0 8
20 Male 2.01 2 8 5 4 72300.0 5
18 Female 3.95 1 10 1 5 47900.0 5
23 Male 3.46 1 8 5 1 58500.0 8
25 Female 2.66 0 7 5 0 56500.0 9
29 Male 3.4 0 8 5 0 90700.0 8
20 Male 3.64 2 1 3 4 47000.0 9
22 Male 2.49 2 8 9 5 35000.0 9
18 Female 3.54 3 1 5 3 39800.0 8
27 Male 3.61 1 3 2 5 64800.0 7
24 Male 2.5 1 4 5 3 53800.0 7
27 Other 2.08 0 3 9 2 42900.0 1
18 Female 2.41 0 2 8 3 55100.0 7
29 Male 2.4 2 3 6 4 69900.0 10
28 Male 2.13 3 9 9 2 74900.0 6
26 Female 3.45 3 2 7 4 55500.0 1
25 Male 2.76 0 5 2 5 67000.0 10
24 Male 3.77 0 3 1 5 28700.0 10
27 Female 2.5 3 9 3 0 59300.0 8
24 Female 2.91 3 7 4 4 47300.0 9
22 Female 3.28 2 10 9 2 32800.0 2
22 Male 3.75 3 3 5 4 36000.0 4
28 Male 3.05 1 2 2 1 37800.0 7
22 Female 2.75 3 2 10 5 54400.0 1
18 Male 3.73 4 5 5 2 33400.0 8
25 Female 2.62 3 9 2 3 60600.0 9
29 Female 2.16 0 2 9 0 64500.0 8
28 Male 2.89 0 2 6 3 48200.0 2
18 Female 3.57 4 8 5 4 46900.0 8
21 Female 2.06 1 3 2 3 52300.0 8
26 Female 3.17 3 3 7 2 42600.0 2
26 Male 3.19 3 6 7 1 71900.0 9
22 Male 3.86 4 6 2 3 25000.0 1
21 Female 2.57 2 6 10 4 44200.0 7
20 Male 2.56 2 5 6 3 26500.0 2
20 Other 2.88 1 4 10 3 58600.0 8
29 Male 2.71 3 9 10 2 53200.0 8
22 Female 3.47 3 4 3 4 61300.0 4
27 Male 3.28 3 1 8 4 52400.0 8
18 Female 3.52 0 8 5 1 55900.0 5
22 Male 3.64 2 8 8 2 36900.0 9
23 Male 3.85 4 3 7 5 52200.0 1
24 Male 2.86 0 9 8 2 38300.0 5
29 Female 3.97 0 7 1 0 59200.0 9
26 Male 2.43 2 7 6 1 35800.0 6
20 Female 3.43 3 5 3 1 42300.0 4
19 Female 3.07 1 3 5 4 48700.0 1
20 Male 3.63 4 10 2 4 73000.0 10
29 Female 2.95 2 5 4 1 50500.0 6
26 Male 3.57 1 3 6 2 80300.0 7
29 Other 3.86 2 3 1 0 70700.0 7
24 Female 3.46 2 1 2 4 45400.0 9
26 Male 3.55 2 4 2 0 56100.0 4
19 Male 2.13 2 9 9 1 58300.0 4
22 Male 2.41 3 6 5 2 25000.0 5
21 Other 3.95 0 6 5 0 25000.0 9
19 Male 3.39 2 6 6 5 56700.0 2
26 Female 3.12 1 5 10 3 57700.0 4
26 Male 2.73 1 2 3 1 52300.0 9
23 Female 2.09 1 5 9 2 33300.0 6
28 Male 2.74 0 10 3 1 86200.0 6
23 Female 3.0 0 3 4 1 58500.0 7
25 Female 2.42 1 10 9 0 65300.0 5
23 Female 2.35 3 2 10 0 64000.0 4
18 Male 3.02 0 4 8 3 52200.0 3
21 Male 3.17 0 10 6 4 51300.0 2
24 Male 2.48 3 9 8 3 63600.0 7
19 Female 3.17 2 7 1 5 42200.0 5
26 Male 3.8 0 10 4 2 64600.0 1
25 Female 2.95 1 9 10 2 52600.0 4
25 Male 3.71 1 3 4 1 58900.0 9
24 Female 3.85 3 2 2 0 52700.0 8
21 Female 2.18 1 9 2 1 36700.0 7
19 Female 2.19 4 6 10 4 47500.0 5
20 Male 2.95 1 10 9 1 68300.0 1
29 Male 3.18 3 4 6 5 59700.0 5
23 Male 2.85 3 4 7 2 66600.0 8
29 Male 2.65 3 10 4 5 64100.0 4
29 Female 3.28 4 10 3 2 41500.0 5
22 Female 2.0 0 6 3 5 26600.0 8
29 Female 3.94 2 7 5 3 62700.0 5
25 Male 2.46 1 10 6 5 47500.0 4
23 Female 3.83 0 5 2 1 60400.0 4
23 Female 2.22 3 8 7 0 71000.0 6
18 Female 2.48 0 10 7 4 44700.0 10
21 Male 2.47 0 1 1 4 38600.0 1
22 Male 3.99 4 1 7 5 34700.0 4
29 Male 2.01 3 4 4 0 49700.0 1
28 Female 3.28 3 8 4 4 28800.0 6
20 Female 3.74 1 8 3 5 55300.0 8
26 Male 3.34 1 6 9 5 56000.0 4
18 Male 2.73 1 5 3 0 55900.0 8
23 Female 3.92 1 10 4 0 25000.0 2
23 Female 3.79 0 10 3 3 67900.0 5
27 Male 2.87 0 2 8 5 51900.0 3
22 Female 3.15 1 5 8 1 43200.0 7
29 Other 3.94 1 5 10 2 59700.0 9
22 Female 3.97 1 2 8 2 59500.0 1
27 Male 2.9 2 8 5 5 32800.0 8
22 Female 3.69 1 10 7 1 49300.0 4
23 Female 2.6 2 5 3 4 41000.0 10
25 Male 2.74 1 5 8 0 43700.0 5
19 Female 2.33 3 1 10 2 57800.0 1
23 Female 2.42 4 1 2 3 36900.0 5
